Date,GS - HDB Accumulated Oriented Area
2023-04-14,-0.00019883449644423983
2023-04-15,-0.00019838529020841321
2023-04-16,-0.0001979360839725853
2023-04-17,-0.00018693680671301146
2023-04-18,-0.00018098435968191373
2023-04-19,-0.00019651151168235872
2023-04-20,-0.00019850081714648709
2023-04-21,-0.00021292601237709002
2023-04-22,-0.00021246672053343144
2023-04-23,-0.00021200742868977265
2023-04-24,-0.0002141622097855669
2023-04-25,-0.00019767440201272227
2023-04-26,-0.0001930438609799663
2023-04-27,-0.00020093693961076363
2023-04-28,-0.0002053414437668778
2023-04-29,-0.00020497523883435077
2023-04-30,-0.00020460903390182332
2023-05-01,-0.0001998858588425148
2023-05-02,-0.00018280366362254368
2023-05-03,-0.0001736435049589217
2023-05-04,-0.00014569205032602525
2023-05-05,-0.00012328865235408226
2023-05-06,-0.0001230540976564496
2023-05-07,-0.00012281954295881585
2023-05-08,-0.00012405105526237044
2023-05-09,-0.00010359486763133682
2023-05-10,-0.00014600779305768276
2023-05-11,-0.00012067568085688627
2023-05-12,-0.00013646177456216576
2023-05-13,-0.00013611093640894956
2023-05-14,-0.00013576009825573467
2023-05-15,-0.00014079193057908138
2023-05-16,-0.00011742143279950255
2023-05-17,-0.00011828896188589562
2023-05-18,-0.00011425207365162258
2023-05-19,-0.00011058356333105653
2023-05-20,-0.00011038713472972064
2023-05-21,-0.00011019070612838366
2023-05-22,-0.00011123291343264263
2023-05-23,-8.730824593971469e-05
2023-05-24,-8.20890321820535e-05
2023-05-25,-6.506841445393942e-05
2023-05-26,-6.477312653899517e-05
2023-05-27,-6.474701333914574e-05
2023-05-28,-6.472090013929697e-05
2023-05-29,-6.469478693944754e-05
2023-05-30,-6.5563923398543e-05
2023-05-31,-6.50305234201579e-05
2023-06-01,-8.136495216150741e-05
2023-06-02,-9.23129331651157e-05
2023-06-03,-9.2185411091159e-05
2023-06-04,-9.205788901720229e-05
2023-06-05,-8.682774348520942e-05
2023-06-06,-6.468463504945873e-05
2023-06-07,-6.453368104459884e-05
2023-06-08,-6.143280684612956e-05
2023-06-09,-7.57285385204298e-05
2023-06-10,-7.56543923951759e-05
2023-06-11,-7.558024626992134e-05
2023-06-12,-4.7494658212508074e-05
2023-06-13,-5.66098156616244e-05
2023-06-14,-5.363631718852493e-05
2023-06-15,-5.5552142611116004e-05
2023-06-16,-8.221288529305665e-05
2023-06-17,-8.20854773611933e-05
2023-06-18,-8.19580694293308e-05
2023-06-19,-8.183066149746745e-05
2023-06-20,-7.911273786512046e-05
2023-06-21,-0.0001103939231631454
2023-06-22,-0.00011842424503971595
2023-06-23,-0.00012111394378253016
2023-06-24,-0.00012067742182681114
2023-06-25,-0.00012024089987109168
2023-06-26,-0.00010261973105493249
2023-06-27,-0.00012296443927867543
2023-06-28,-0.00012521095611357867
2023-06-29,-0.00014948239901935233
2023-06-30,-0.00015382814385904984
2023-07-01,-0.00015335688315651396
2023-07-02,-0.00015288562245397677
2023-07-03,-0.00018307738992538584
2023-07-04,-0.0001825447882482917
2023-07-05,-9.037199045320373e-05
2023-07-06,-7.313889903865336e-05
2023-07-07,-6.908873414110785e-05
2023-07-08,-6.884461449260196e-05
2023-07-09,-6.86004948440976e-05
2023-07-10,-6.83563751955915e-05
